movie_id###title###budget###homepage###overview###popularity###release_date###revenue###runtime###movie_status###tagline###vote_average###vote_count;;;;;;;
1378###Shortbus###2000000###http://www.shortbusthemovie.com###A group of New Yorkers caught up in their milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.. The characters converge in a weekly Brooklyn salon loosely inspired by various underground NYC gatherings that took place in the early 2000's.###14.846001###2006-05-20###5179037###101###Released###Open Your Mind. And Everything Else.###6.3###140;;;;;;;
1381###The Fountain###35000000###http://thefountainmovie.warnerbros.com/###Spanning over one thousand years, and three parallel stories, The Fountain is a story of love, death, spirituality, and the fragility of our existence in this world.###24.606012###2006-09-06###15304890###96###Released###Death is the road to awe###6.8###827;;;;;;;
1382###Me and You and Everyone We Know###0###http://www.meandyoumovie.com/###The feature film debut by artist Miranda July about a various comic situations and plots that intertwine. One story line is about a father who is ending his marriage and the other story is of a video artist (possibly autobiographical of Miranda July, also played by her) who is desperately trying to get her work in a modern art museum. The film won Caméra d'Or at Cannes.###9.719094###2005-06-17###0###90###Released######7.0###107;;;;;;;
1389###Out of Sight###48000000######Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law. Variety hails Out of Sight as a sly, sexy, vastly entertaining film.###16.000178###1998-06-26###77745568###123###Released###Opposites attract.###6.5###333;;;;;;;
1391###Y tu mamá también###5000000######In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.###16.890285###2001-06-08###33616692###106###Released###Life has its ways of teaching. Life has its ways to confuse us. Life has its ways to move us. Life has its ways to amaze. Life has its ways to hurt us. Life has its ways to heal. Life has its ways to inspire.###7.3###315;;;;;;;
1402###The Pursuit of Happyness###55000000###http://www.sonypictures.com/homevideo/thepursuitofhappyness/###The true story of Christopher Gardner, who invests heavily in a device known as a 'Bone Density Scanner', only to find himself struggle to sell the product as it's just marginally better than the current technology, and much more expensive. His wife leaves him,  he loses his house, bank account and credit cards and, now forced to live out in the streets with his young son,  he's desperate to find a steady job. He takes on a job as a stockbroker but, before he can receive pay, he needs to go through 6 months of training, and must sell his devices.###80.581367###2006-12-14###307077295###117###Released######7.7###2525;;;;;;;
1408###Cutthroat Island###98000000######Morgan Adams and her slave, William Shaw, are on a quest to recover the three portions of a treasure map. Unfortunately, the final portion is held by her murderous uncle, Dawg. Her crew is skeptical of her leadership abilities, so she must complete her quest before they mutiny against her. This is made yet more difficult by the efforts of the British crown to end her pirate raids.###7.029308###1995-12-22###10017322###119###Released###The Course Has Been Set. There Is No Turning Back. Prepare Your Weapons. Summon Your Courage. Discover the Adventure of a Lifetime!###5.7###136;;;;;;;
1412###Sex, Lies, and Videotape###1200000######A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.###10.869492###1989-08-18###0###100###Released######6.7###185;;;;;;;
1415###Party Monster###5000000######The New York club scene of the 80s and 90s was a world like no other. Into this candy-colored, mirror ball playground stepped Michael Alig, a wannabe from nowhere special. Under the watchful eye of veteran club kid James St. James, Alig quickly rose to the top... and there was no place to go but down.###4.129165###2003-09-05###742898###98###Released###'Til death do they party...###5.9###58;;;;;;;
1417###El laberinto del fauno###19000000###http://www.panslabyrinth.com###Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.###90.809408###2006-05-27###83258226###118###Released###What happens when make-believe believes it's real?###7.6###3041;;;;;;;
1422###The Departed###90000000###http://thedeparted.warnerbros.com/###To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.###63.429157###2006-10-05###289847354###151###Released###Lies. Betrayal. Sacrifice. How far will you take it?###7.9###4339;;;;;;;
1424###November###0######Sophie Jacobs is going through the most difficult time of her life. Now, she just has to find out if it's real.###5.742359###2004-07-22###0###73###Released######4.9###11;;;;;;;
1427###Perfume: The Story of a Murderer###50000000###http://www.parfum.film.de/###Jean-Baptiste Grenouille, born in the stench of 18th century Paris, develops a superior olfactory sense, which he uses to create the world's finest perfumes. However, his work takes a dark turn as he tries to preserve scents in the search for the ultimate perfume.###42.551902###2006-09-13###132180323###147###Released###Based on the best-selling novel###7.1###1165;;;;;;;
1428###Once Upon a Time in Mexico###29000000######Hitman El Mariachi becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general.###27.555646###2003-09-11###98185582###102###Released###The Time Has Come.###6.2###594;;;;;;;
1429###25th Hour###15000000######The filmed adaptation from David Benioff's novel of the same name. Set in New York, a convicted drug dealer named Monty has one day left of freedom before he is sent to prison. Anger, blame, frustration, betrayal, guilt and loneliness are themes on this last day of friends, family, parties, saying goodbye, and setting things straight. A Spike Lee joint.###30.196039###2002-12-16###13060843###135###Released###This life was so close to never happening.###7.2###629;;;;;;;
1430###Bowling for Columbine###4000000###http://www.bowlingforcolumbine.com/index.php###Why do 11,000 people die in America each year at the hands of gun violence? Talking heads yelling from every TV camera blame everything from Satan to video games. But are we that much different from many other countries? What sets us apart? How have we become both the master and victim of such enormous amounts of violence? This is not a film about gun control. It is a film about the fearful heart and soul of the United States, and the 280 million Americans lucky enough to have the right to a constitutionally protected Uzi. From a look at the Columbine High School security camera tapes to the home of Oscar-winning NRA President Charlton Heston, from a young man who makes homemade napalm with The Anarchist's Cookbook to the murder of a six-year-old girl by another six-year-old, Bowling for Columbine is a journey through America, through our past, hoping to discover why our pursuit of happiness is so riddled with violence.###11.414843###2002-10-09###35564473###120###Released###One nation under the gun.###7.3###453;;;;;;;
